url,pagina,data_coleta
https://pb.olx.com.br/paraiba/imoveis/joao-pessoa-elegante-apto-temporada-3-quartos-com-vista-mar-1420145484,2,2025-09-02 23:24:31
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/imoveis/oportunidade-na-joao-pessoa-de-frente-para-a-redencao-1415772173,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/imoveis/joao-pessoa-flat-r-279-mil-1407247897,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/imoveis/joao-pessoa-apartamento-padrao-jardim-oceania-1124908369,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/imoveis/joao-pessoa-apartamento-padrao-cabo-branco-1093243206,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/comercio-e-industria/joao-pessoa-centro-predio-com-904-metros-barato-1430613536,2,2025-09-02 23:24:31
https://df.olx.com.br/distrito-federal-e-regiao/terrenos/joao-pessoa-oportunidade-unica-terreno-na-praia-pronto-para-construir-1426589612,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/terrenos/joao-pessoa-otima-area-com-54-000-metros-em-joao-pessoa-pb-1418248296,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/imoveis/joao-pessoa-casa-condominio-03-quartos-r-825-mil-1407769415,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/comercio-e-industria/joao-pessoa-predio-inteiro-mangabeira-1122352895,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/comercio-e-industria/joao-pessoa-predio-inteiro-mangabeira-1122352789,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/comercio-e-industria/joao-pessoa-conjunto-comercial-sala-centro-1072615078,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/imoveis/no-joao-paulo-ii-apto-ja-avaliado-documentacao-inclusa-1433341991,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/imoveis/oportunidade-joao-paulo-ii-1430913035,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/imoveis/joao-agripino-alugo-apartamento-alto-padrao-mobiliado-1425610345,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/imoveis/flat-para-venda-em-joao-pessoa-bancarios-1-dormitorio-1-banheiro-1-vaga-1433756225,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bancarios-2-dormitorios-1-suite-1-banheiro-1-va-1433754221,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-2-dormitorios-1-suite-2-banheiros-1-vaga-1356536963,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/imoveis/flat-para-venda-em-joao-pessoa-bessa-1-dormitorio-1-banheiro-1-vaga-1429772680,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-manaira-3-dormitorios-1-suite-3-banheiros-2-vag-1309329943,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-cabo-branco-2-dormitorios-2-suites-2-banheiros-1418104035,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-jardim-luna-3-dormitorios-3-suites-5-banheiros-1290081849,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-tambau-3-dormitorios-2-suites-3-banheiros-1-vag-1302861268,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-tambau-3-dormitorios-2-suites-3-banheiros-1-vag-1212137723,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-3-dormitorios-1-suite-2-banheiros-1-vaga-1372236227,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-2-dormitorios-1-suite-2-banheiros-2-vagas-1426326904,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-manaira-4-dormitorios-4-suites-6-banheiros-2-va-1418460626,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-jardim-oceania-3-dormitorios-1-suite-2-banheiros-1433648525,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-2-dormitorios-1-suite-2-banheiros-1-vaga-1433648288,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-1-dormitorio-1-suite-1-banheiro-1433547278,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-2-dormitorios-1-suite-2-banheiros-1-vaga-1433532911,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/imoveis/flat-para-venda-em-joao-pessoa-cabo-branco-1-dormitorio-1-banheiro-1-vaga-1433528681,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-3-dormitorios-2-suites-4-banheiros-2-vaga-1136426872,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-2-dormitorios-1-suite-2-banheiros-2-vagas-1372236128,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-manaira-4-dormitorios-4-suites-5-banheiros-2-va-1387494545,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-tambau-3-dormitorios-3-suites-2-banheiros-2-vag-1302861042,2,2025-09-02 23:24:31
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-3-dormitorios-2-suites-3-banheiros-2-vaga-1345583617,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-2-dormitorios-1-suite-2-banheiros-1-vaga-1351259813,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-manaira-2-dormitorios-1-banheiro-1-vaga-1415288307,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/flat-para-venda-em-joao-pessoa-manaira-1-dormitorio-1-banheiro-1-vaga-1390861023,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-manaira-2-dormitorios-2-suites-3-banheiros-1-va-1419710366,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/flat-para-venda-em-joao-pessoa-bessa-1-dormitorio-1-banheiro-1-vaga-1409809851,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-3-dormitorios-2-suites-2-banheiros-2-vaga-1433524640,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-altiplano-cabo-branco-3-dormitorios-2-suites-3-b-1433521564,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-jardim-oceania-1-dormitorio-1-suite-2-banheiros-1433521500,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/cobertura-para-venda-em-joao-pessoa-bessa-2-dormitorios-1-suite-2-banheiros-1-vaga-1433516675,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-tambau-3-dormitorios-3-suites-1-banheiro-2-vaga-1433505356,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-jardim-oceania-2-dormitorios-2-suites-1-banheiro-1433505198,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-jardim-oceania-2-dormitorios-1-suite-1-banheiro-1433504862,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-1-dormitorio-1-suite-1-banheiro-1-vaga-1433503564,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bancarios-3-dormitorios-1-suite-1-banheiro-1-va-1433467280,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-altiplano-cabo-branco-3-dormitorios-1-suite-1-ba-1433445956,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/cobertura-para-venda-em-joao-pessoa-jardim-oceania-2-dormitorios-1-suite-2-banheiros-1433430640,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-3-dormitorios-1-suite-2-banheiros-1-vaga-1433310351,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-2-dormitorios-1-suite-2-banheiros-1-vaga-1433309667,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-2-dormitorios-1-suite-2-banheiros-1-vaga-1433309655,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-2-dormitorios-1-suite-2-banheiros-1-vaga-1433309545,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-brisamar-4-dormitorios-3-suites-4-banheiros-3-v-1433230727,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/flat-para-venda-em-joao-pessoa-tambau-1-dormitorio-1-suite-1-banheiro-1-vaga-1433211762,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-expedicionarios-2-dormitorios-1-suite-2-banheiro-1433202935,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-manaira-3-dormitorios-1-suite-2-banheiros-2-vag-1301954868,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-2-dormitorios-1-suite-2-banheiros-2-vagas-1310380846,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-3-dormitorios-2-suites-3-banheiros-2-vaga-1356536504,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-altiplano-cabo-branco-4-dormitorios-4-suites-6-b-1356909548,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-manaira-2-dormitorios-1-banheiro-1-vaga-1404272901,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-2-dormitorios-1-suite-2-banheiros-1-vaga-1409441982,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-tambau-3-dormitorios-1-suite-3-banheiros-1-vaga-1410099157,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-2-dormitorios-1-suite-2-banheiros-1-vaga-1376162271,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-manaira-4-dormitorios-4-suites-6-banheiros-2-va-1417140298,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-expedicionarios-2-dormitorios-1-suite-2-banheiro-1433182702,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-aeroclube-2-dormitorios-1-suite-2-banheiros-1-v-1433181766,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-altiplano-cabo-branco-4-dormitorios-4-suites-5-b-1433181659,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/oportunidade-unica-em-joao-pessoa-pb-tipo-apartamento-negociacao-venda-online-si-1433157413,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/oportunidade-unica-em-joao-pessoa-pb-tipo-apartamento-negociacao-venda-online-si-1433157006,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-jardim-oceania-4-dormitorios-2-suites-3-banheiro-1433011742,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-cabo-branco-1-dormitorio-1-banheiro-1-vaga-1433011592,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-manaira-3-dormitorios-1-suite-2-banheiros-1-vag-1433011593,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-aeroclube-3-dormitorios-1-suite-2-banheiros-1-v-1433011596,3,2025-09-02 23:24:36
https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/imoveis/otimo-apartamento-na-joao-pessoa-a-venda2-dormitorios-cod-rp389760-1432976357,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-tambau-3-dormitorios-1-suite-2-banheiros-1432969579,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-bessa-1-dormitorio-1-suite-1-banheiro-1432969594,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-miramar-3-dormitorios-1-suite-2-banheiros-2-vag-1432969580,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/apartamento-para-venda-em-joao-pessoa-tambau-1-dormitorio-1-suite-1-banheiro-1-vaga-1432962822,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/flat-para-venda-em-joao-pessoa-cabo-branco-1-dormitorio-1-suite-1-banheiro-1-vaga-1432955333,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/cobertura-para-venda-em-joao-pessoa-jardim-sao-paulo-3-dormitorios-2-suites-3-banheiro-1432955132,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/flat-para-venda-em-joao-pessoa-jardim-oceania-1-dormitorio-1-suite-1-banheiro-1-vaga-1432955124,3,2025-09-02 23:24:36
https://pb.olx.com.br/paraiba/imoveis/flat-para-venda-em-joao-pessoa-bessa-1-dormitorio-1-suite-1-banheiro-1-vaga-1432955048,4,2025-09-02 23:24:40
https://pb.olx.com.br/paraiba/imoveis/oportunidade-unica-em-joao-pessoa-pb-tipo-apartamento-negociacao-venda-online-si-1432952384,4,2025-09-02 23:24:40
https://pb.olx.com.br/paraiba/imoveis/oportunidade-unica-em-joao-pessoa-pb-tipo-apartamento-negociacao-venda-online-si-1432952347,4,2025-09-02 23:24:40
https://pb.olx.com.br/paraiba/imoveis/oportunidade-unica-em-joao-pessoa-pb-tipo-apartamento-negociacao-venda-direta-onli-1432952324,4,2025-09-02 23:24:40
https://pb.olx.com.br/paraiba/imoveis/oportunidade-unica-em-joao-pessoa-pb-tipo-apartamento-negociacao-venda-online-si-1432952316,4,2025-09-02 23:24:40
https://pb.olx.com.br/paraiba/imoveis/oportunidade-unica-em-joao-pessoa-pb-tipo-apartamento-negociacao-venda-online-si-1432869217,4,2025-09-02 23:24:40
https://pb.olx.com.br/paraiba/imoveis/oportunidade-unica-em-joao-pessoa-pb-tipo-apartamento-negociacao-venda-online-si-1432869215,4,2025-09-02 23:24:40
https://pb.olx.com.br/paraiba/imoveis/oportunidade-unica-em-joao-pessoa-pb-tipo-apartamento-negociacao-venda-online-si-1432869213,4,2025-09-02 23:24:40
https://pb.olx.com.br/paraiba/imoveis/oportunidade-unica-em-joao-pessoa-pb-tipo-apartamento-negociacao-venda-online-si-1432869151,4,2025-09-02 23:24:40
https://pb.olx.com.br/paraiba/imoveis/oportunidade-unica-em-joao-pessoa-pb-tipo-apartamento-negociacao-venda-online-si-1432869161,4,2025-09-02 23:24:40
https://pb.olx.com.br/paraiba/imoveis/oportunidade-unica-em-joao-pessoa-pb-tipo-apartamento-negociacao-venda-online-si-1432869148,4,2025-09-02 23:24:40
https://pb.olx.com.br/paraiba/imoveis/oportunidade-unica-em-joao-pessoa-pb-tipo-apartamento-negociacao-venda-online-si-1432869160,4,2025-09-02 23:24:40
https://pb.olx.com.br/paraiba/imoveis/oportunidade-unica-em-joao-pessoa-pb-tipo-apartamento-negociacao-venda-online-si-1432869147,4,2025-09-02 23:24:40
https://pb.olx.com.br/paraiba/imoveis/oportunidade-unica-em-joao-pessoa-pb-tipo-apartamento-negociacao-venda-direta-onli-1432869159,4,2025-09-02 23:24:40
https://pb.olx.com.br/paraiba/imoveis/oportunidade-unica-em-joao-pessoa-pb-tipo-apartamento-negociacao-venda-online-si-1432869157,4,2025-09-02 23:24:40
https://pb.olx.com.br/paraiba/imoveis/oportunidade-unica-em-joao-pessoa-pb-tipo-apartamento-negociacao-venda-online-si-1432869140,4,2025-09-02 23:24:40
https://pb.olx.com.br/paraiba/imoveis/oportunidade-unica-em-joao-pessoa-pb-tipo-apartamento-negociacao-venda-online-si-1432869145,4,2025-09-02 23:24:40
https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/imoveis/apartamento-em-joao-pessoa-centro-canela-rs-1432789889,4,2025-09-02 23:24:40
https://pb.olx.com.br/paraiba/imoveis/flat-para-venda-em-joao-pessoa-manaira-1-dormitorio-1-banheiro-1-vaga-1356322108,4,2025-09-02 23:24:40
https://pb.olx.com.br/paraiba/imoveis/flat-para-venda-em-joao-pessoa-manaira-1-dormitorio-1-banheiro-1432772603,4,2025-09-02 23:24:40
